Analysis_Step,Model_Provider,Model_Name,Outcome,Prompt_Version,Formula,N,Df_Model,Df_Residual,R_Squared,Adjusted_R_Squared,F_Statistic,F_P_Value,AIC,BIC,Log_Likelihood,Term,Coefficient,Std_Error,T_statistic,P_Value,CI_Lower,CI_Upper
Step_2a,openai,gpt-4.1-mini,Fit_Score,pooled,Fit_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.3947628406469239,0.39444739389951966,1251.4405169660845,0.0,10132.318412696588,10158.953183711348,-5062.159206348294,C(Seniority_level)[T.Senior-Level],-0.8763888888888822,0.02172330325464087,-40.34326081148153,0.0,-0.9189747357613928,-0.8338030420163717
Step_2a,openai,gpt-4.1-mini,Fit_Score,pooled,Fit_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.3947628406469239,0.39444739389951966,1251.4405169660845,0.0,10132.318412696588,10158.953183711348,-5062.159206348294,C(CV_framing)[T.Communal]:C(Seniority_level)[T.Senior-Level],-0.05833333333332616,0.030721390082257265,-1.8987856075892806,0.057642630124761673,-0.11855881554557544,0.001892148878923125
Step_2a,openai,gpt-4.1-mini,Performance_Score,pooled,Performance_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.3983001381512147,0.3979865350265541,1270.0770714012867,0.0,9752.763406378617,9779.398177393377,-4872.381703189309,Intercept,4.406249999999981,0.014862845283145564,296.46073252183146,0.0,4.377113231714862,4.435386768285101
Step_2a,openai,gpt-4.1-mini,Performance_Score,pooled,Performance_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.3983001381512147,0.3979865350265541,1270.0770714012867,0.0,9752.763406378617,9779.398177393377,-4872.381703189309,C(CV_framing)[T.Communal],-0.22222222222223076,0.021019237374877743,-10.572325639551101,6.907932737596792e-26,-0.2634278350947695,-0.181016609349692
Step_2a,openai,gpt-4.1-mini,Performance_Score,pooled,Performance_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.3983001381512147,0.3979865350265541,1270.0770714012867,0.0,9752.763406378617,9779.398177393377,-4872.381703189309,C(Seniority_level)[T.Senior-Level],-0.86041666666666,0.021019237374877587,-40.93472333563533,0.0,-0.9016222795391984,-0.8192110537941215
Step_2a,openai,gpt-4.1-mini,Performance_Score,pooled,Performance_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.3983001381512147,0.3979865350265541,1270.0770714012867,0.0,9752.763406378617,9779.398177393377,-4872.381703189309,C(CV_framing)[T.Communal]:C(Seniority_level)[T.Senior-Level],-0.04652777777777071,0.02972569056629187,-1.5652379100834735,0.11758210724104874,-0.10480131434801104,0.011745758792469627
Step_2a,openai,gpt-4.1-mini,Leadership_Avg,pooled,Leadership_Avg ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.08562661376367897,0.08515004667564763,179.67378762427302,2.305787071436116e-111,8581.724977769692,8608.359748784453,-4286.862488884846,Intercept,2.730965277777766,0.01342625142693493,203.40489619456025,0.0,2.7046447739097768,2.757285781645755
Step_2a,openai,gpt-4.1-mini,Leadership_Avg,pooled,Leadership_Avg ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.08562661376367897,0.08515004667564763,179.67378762427302,2.305787071436116e-111,8581.724977769692,8608.359748784453,-4286.862488884846,C(CV_framing)[T.Communal],-0.18767361111111192,0.018987586859802768,-9.884015936138889,7.419750848571964e-23,-0.2248964246497162,-0.15045079757250762
Step_2a,openai,gpt-4.1-mini,Leadership_Avg,pooled,Leadership_Avg ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.08562661376367897,0.08515004667564763,179.67378762427302,2.305787071436116e-111,8581.724977769692,8608.359748784453,-4286.862488884846,C(Seniority_level)[T.Senior-Level],-0.13295833333333765,0.018987586859802633,-7.002381835830596,2.8035787915796864e-12,-0.1701811468719417,-0.0957355197947336
Step_2a,openai,gpt-4.1-mini,Leadership_Avg,pooled,Leadership_Avg ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.08562661376367897,0.08515004667564763,179.67378762427302,2.305787071436116e-111,8581.724977769692,8608.359748784453,-4286.862488884846,C(CV_framing)[T.Communal]:C(Seniority_level)[T.Senior-Level],-0.10984027777777677,0.02685250285387053,-4.090504277218403,4.363121175615105e-05,-0.1624812855137564,-0.05719927004179714
Step_2a,openai,gpt-4.1-mini,Status_Score,pooled,Status_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.2797139264261387,0.2793385167283067,745.0897726974467,0.0,6497.813274659355,6524.448045674115,-3244.9066373296773,Intercept,3.0472222222221985,0.01120451407029852,271.96379986704875,0.0,3.025257159409908,3.0691872850344892
Step_2a,openai,gpt-4.1-mini,Status_Score,pooled,Status_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.2797139264261387,0.2793385167283067,745.0897726974467,0.0,6497.813274659355,6524.448045674115,-3244.9066373296773,C(CV_framing)[T.Communal],-0.08125000000000093,0.015845575758016563,-5.127614246449523,3.03033062665205e-07,-0.11231328972751957,-0.050186710272482296
Step_2a,openai,gpt-4.1-mini,Status_Score,pooled,Status_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.2797139264261387,0.2793385167283067,745.0897726974467,0.0,6497.813274659355,6524.448045674115,-3244.9066373296773,C(Seniority_level)[T.Senior-Level],-0.37430555555555844,0.01584557575801645,-23.62208614390002,7.913733684848167e-118,-0.4053688452830769,-0.34324226582804
Step_2a,openai,gpt-4.1-mini,Status_Score,pooled,Status_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.2797139264261387,0.2793385167283067,745.0897726974467,0.0,6497.813274659355,6524.448045674115,-3244.9066373296773,C(CV_framing)[T.Communal]:C(Seniority_level)[T.Senior-Level],-0.2166666666666638,0.022409028140597597,-9.668722146594876,6.008611823371768e-22,-0.26059679229124594,-0.17273654104208164
Step_2a,openai,gpt-4.1-mini,Warmth_Score,pooled,Warmth_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.12619982452292255,0.12574440400061004,277.1061433114418,5.214478826954818e-168,6852.063598361257,6878.698369376018,-3422.0317991806287,Intercept,3.2694444444444293,0.011554415233819077,282.96061533905777,0.0,3.2467934437158132,3.2920954451730453
Step_2a,openai,gpt-4.1-mini,Warmth_Score,pooled,Warmth_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.12619982452292255,0.12574440400061004,277.1061433114418,5.214478826954818e-168,6852.063598361257,6878.698369376018,-3422.0317991806287,C(CV_framing)[T.Communal],0.30902777777777346,0.016340410728957467,18.91187332458746,1.949010848858987e-77,0.2769944253460411,0.34106113020950585
Step_2a,openai,gpt-4.1-mini,Warmth_Score,pooled,Warmth_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.12619982452292255,0.12574440400061004,277.1061433114418,5.214478826954818e-168,6852.063598361257,6878.698369376018,-3422.0317991806287,C(Seniority_level)[T.Senior-Level],-0.15277777777778434,0.01634041072895735,-9.349690182942716,1.2301786085240506e-20,-0.1848111302095165,-0.12074442534605218
Step_2a,openai,gpt-4.1-mini,Warmth_Score,pooled,Warmth_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.12619982452292255,0.12574440400061004,277.1061433114418,5.214478826954818e-168,6852.063598361257,6878.698369376018,-3422.0317991806287,C(CV_framing)[T.Communal]:C(Seniority_level)[T.Senior-Level],-0.08472222222222264,0.02310883046763873,-3.6662271741041335,0.0002483742484111226,-0.13002422367945626,-0.039420220764989036
Step_2a,anthropic,claude-haiku-4-5-20251001,Hireability_Score,pooled,Hireability_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.16103969890357628,0.16060243675915498,368.2909690631671,8.197782146797508e-219,13773.239709823225,13799.874480837985,-6882.6198549116125,Intercept,4.026388888888889,0.021070293820759985,191.09315338174343,0.0,3.985083186174547,4.067694591603231
Step_2a,anthropic,claude-haiku-4-5-20251001,Hireability_Score,pooled,Hireability_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.16103969890357628,0.16060243675915498,368.2909690631671,8.197782146797508e-219,13773.239709823225,13799.874480837985,-6882.6198549116125,C(CV_framing)[T.Communal],-0.30902777777778234,0.02979789528450522,-10.370792125659811,5.582021055305926e-25,-0.36744286275975646,-0.2506126927958082
Step_2a,anthropic,claude-haiku-4-5-20251001,Hireability_Score,pooled,Hireability_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.16103969890357628,0.16060243675915498,368.2909690631671,8.197782146797508e-219,13773.239709823225,13799.874480837985,-6882.6198549116125,C(Seniority_level)[T.Senior-Level],-0.488888888888888,0.029797895284505,-16.40682619430211,3.7007555612596197e-59,-0.5473039738708617,-0.43047380390691425
Step_2a,anthropic,claude-haiku-4-5-20251001,Hireability_Score,pooled,Hireability_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.16103969890357628,0.16060243675915498,368.2909690631671,8.197782146797508e-219,13773.239709823225,13799.874480837985,-6882.6198549116125,C(CV_framing)[T.Communal]:C(Seniority_level)[T.Senior-Level],-0.16874999999999366,0.042140587641521024,-4.004452938233938,6.294369126289234e-05,-0.2513614054286793,-0.08613859457130803
Step_2a,anthropic,claude-haiku-4-5-20251001,Competence_Score,pooled,Competence_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.1283699191963934,0.12791562971716985,282.57295197721487,4.101092681203572e-171,8038.486690473455,8065.121461488216,-4015.2433452367277,Intercept,2.799305555555539,0.01280781780989589,218.56225604588712,0.0,2.7741974142369887,2.824413696874089
Step_2a,anthropic,claude-haiku-4-5-20251001,Competence_Score,pooled,Competence_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.1283699191963934,0.12791562971716985,282.57295197721487,4.101092681203572e-171,8038.486690473455,8065.121461488216,-4015.2433452367277,C(CV_framing)[T.Communal],-0.2527777777777783,0.0181129896511587,-13.95560769624842,1.4810227484258588e-43,-0.2882860517564525,-0.21726950379910417
Step_2a,anthropic,claude-haiku-4-5-20251001,Competence_Score,pooled,Competence_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.1283699191963934,0.12791562971716985,282.57295197721487,4.101092681203572e-171,8038.486690473455,8065.121461488216,-4015.2433452367277,C(Seniority_level)[T.Senior-Level],-0.2500000000000026,0.018112989651158568,-13.802249369916234,1.1738080305488764e-42,-0.2855082739786765,-0.2144917260213287
Step_2a,anthropic,claude-haiku-4-5-20251001,Competence_Score,pooled,Competence_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.1283699191963934,0.12791562971716985,282.57295197721487,4.101092681203572e-171,8038.486690473455,8065.121461488216,-4015.2433452367277,C(CV_framing)[T.Communal]:C(Seniority_level)[T.Senior-Level],-0.024305555555555344,0.025615635619792416,-0.9488562343842519,0.3427335715132527,-0.07452183819265651,0.02591072708154582
Step_2a,anthropic,claude-haiku-4-5-20251001,Fit_Score,pooled,Fit_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.1522648368991636,0.1518230013381312,344.61879108005326,8.06537924883823e-206,14429.870742305879,14456.505513320639,-7210.935371152939,Intercept,3.925694444444439,0.022306171616280766,175.99140327509917,0.0,3.8819659563030267,3.9694229325858514
Step_2a,anthropic,claude-haiku-4-5-20251001,Fit_Score,pooled,Fit_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.1522648368991636,0.1518230013381312,344.61879108005326,8.06537924883823e-206,14429.870742305879,14456.505513320639,-7210.935371152939,C(CV_framing)[T.Communal],-0.3493055555555591,0.03154569042436649,-11.073003977930021,3.2631717595034523e-28,-0.4111469765472167,-0.28746413456390146
Step_2a,anthropic,claude-haiku-4-5-20251001,Fit_Score,pooled,Fit_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.1522648368991636,0.1518230013381312,344.61879108005326,8.06537924883823e-206,14429.870742305879,14456.505513320639,-7210.935371152939,C(Seniority_level)[T.Senior-Level],-0.5694444444444435,0.031545690424366266,-18.051418015710883,6.7320641213097746e-71,-0.6312858654361007,-0.5076030234527864
Step_2a,anthropic,claude-haiku-4-5-20251001,Fit_Score,pooled,Fit_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.1522648368991636,0.1518230013381312,344.61879108005326,8.06537924883823e-206,14429.870742305879,14456.505513320639,-7210.935371152939,C(CV_framing)[T.Communal]:C(Seniority_level)[T.Senior-Level],-0.07013888888888256,0.04461234323256264,-1.5721857182719792,0.11596244887176795,-0.15759586517170993,0.01731808739394479
Step_2a,anthropic,claude-haiku-4-5-20251001,Performance_Score,pooled,Performance_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.15241697868424853,0.15197522241879557,345.02505250936287,4.8139702381288233e-206,13796.804666751568,13823.439437766328,-6894.402333375784,Intercept,3.9847222222222203,0.021113438677216944,188.729192015607,0.0,3.943331939357757,4.026112505086684
Step_2a,anthropic,claude-haiku-4-5-20251001,Performance_Score,pooled,Performance_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.15241697868424853,0.15197522241879557,345.02505250936287,4.8139702381288233e-206,13796.804666751568,13823.439437766328,-6894.402333375784,C(CV_framing)[T.Communal],-0.35486111111111385,0.02985891132565329,-11.884596435578509,3.378904373120064e-32,-0.4133958104884974,-0.2963264117337303
Step_2a,anthropic,claude-haiku-4-5-20251001,Performance_Score,pooled,Performance_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.15241697868424853,0.15197522241879557,345.02505250936287,4.8139702381288233e-206,13796.804666751568,13823.439437766328,-6894.402333375784,C(Seniority_level)[T.Senior-Level],-0.46180555555555514,0.029858911325653076,-15.466255635341872,6.716868234743489e-53,-0.5203402549329382,-0.40327085617817204
Step_2a,anthropic,claude-haiku-4-5-20251001,Performance_Score,pooled,Performance_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.15241697868424853,0.15197522241879557,345.02505250936287,4.8139702381288233e-206,13796.804666751568,13823.439437766328,-6894.402333375784,C(CV_framing)[T.Communal]:C(Seniority_level)[T.Senior-Level],-0.133333333333327,0.04222687735443494,-3.157546607441089,0.0015992499971974475,-0.21611389906225564,-0.05055276760439836
Step_2a,anthropic,claude-haiku-4-5-20251001,Leadership_Avg,pooled,Leadership_Avg ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.042996225433651114,0.04249743958867214,86.20177550440012,1.478863489375689e-54,10409.066577682974,10435.701348697734,-5200.533288841487,Intercept,2.2034652777777763,0.015734177465932232,140.0432455111643,0.0,2.172620370611738,2.2343101849438147
Step_2a,anthropic,claude-haiku-4-5-20251001,Leadership_Avg,pooled,Leadership_Avg ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.042996225433651114,0.04249743958867214,86.20177550440012,1.478863489375689e-54,10409.066577682974,10435.701348697734,-5200.533288841487,C(CV_framing)[T.Communal],-0.11360416666666984,0.022251487165106814,-5.105463999944046,3.4059366950464606e-07,-0.1572254527110209,-0.06998288062231878
Step_2a,anthropic,claude-haiku-4-5-20251001,Leadership_Avg,pooled,Leadership_Avg ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.042996225433651114,0.04249743958867214,86.20177550440012,1.478863489375689e-54,10409.066577682974,10435.701348697734,-5200.533288841487,C(Seniority_level)[T.Senior-Level],0.01849305555555167,0.022251487165106654,0.8310930149671651,0.40595555817503076,-0.025128230488799072,0.06211434159990241
Step_2a,anthropic,claude-haiku-4-5-20251001,Leadership_Avg,pooled,Leadership_Avg ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.042996225433651114,0.04249743958867214,86.20177550440012,1.478863489375689e-54,10409.066577682974,10435.701348697734,-5200.533288841487,C(CV_framing)[T.Communal]:C(Seniority_level)[T.Senior-Level],-0.2043958333333347,0.03146835493186524,-6.495281808530797,8.982973378050338e-11,-0.2660856476654128,-0.14270601900125657
Step_2a,anthropic,claude-haiku-4-5-20251001,Status_Score,pooled,Status_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.10256392645815371,0.10209618701746137,219.27577094273684,1.0773348578492394e-134,11212.855910764087,11239.490681778847,-5602.427955382043,Intercept,2.8986111111110957,0.01687121026397167,171.80813147122325,0.0,2.8655371918993877,2.9316850303228037
Step_2a,anthropic,claude-haiku-4-5-20251001,Status_Score,pooled,Status_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.10256392645815371,0.10209618701746137,219.27577094273684,1.0773348578492394e-134,11212.855910764087,11239.490681778847,-5602.427955382043,C(CV_framing)[T.Communal],-0.28819444444444564,0.023859494368957238,-12.078816088383057,3.435243319365187e-33,-0.3349680295544758,-0.24142085933441548
Step_2a,anthropic,claude-haiku-4-5-20251001,Status_Score,pooled,Status_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.10256392645815371,0.10209618701746137,219.27577094273684,1.0773348578492394e-134,11212.855910764087,11239.490681778847,-5602.427955382043,C(Seniority_level)[T.Senior-Level],-0.2527777777777809,0.023859494368957065,-10.594431460654217,5.480348583782065e-26,-0.2995513628878107,-0.20600419266775108
Step_2a,anthropic,claude-haiku-4-5-20251001,Status_Score,pooled,Status_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.10256392645815371,0.10209618701746137,219.27577094273684,1.0773348578492394e-134,11212.855910764087,11239.490681778847,-5602.427955382043,C(CV_framing)[T.Communal]:C(Seniority_level)[T.Senior-Level],-0.0680555555555531,0.03374242052794418,-2.0169138577119,0.043750845671176944,-0.1342033939789707,-0.0019077171321355002
Step_2a,anthropic,claude-haiku-4-5-20251001,Warmth_Score,pooled,Warmth_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.11955201547178074,0.11909313014280498,260.5269942680769,1.5088599971751022e-158,7334.572993132388,7361.207764147148,-3663.286496566194,Intercept,2.472222222222215,0.012048644106470434,205.1867579767393,0.0,2.448602346970052,2.4958420974743785
Step_2a,anthropic,claude-haiku-4-5-20251001,Warmth_Score,pooled,Warmth_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.11955201547178074,0.11909313014280498,260.5269942680769,1.5088599971751022e-158,7334.572993132388,7361.207764147148,-3663.286496566194,C(CV_framing)[T.Communal],0.2930555555555525,0.017039355903577393,17.198746080186393,1.0973215840828584e-64,0.25965200763238233,0.3264591034787227
Step_2a,anthropic,claude-haiku-4-5-20251001,Warmth_Score,pooled,Warmth_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.11955201547178074,0.11909313014280498,260.5269942680769,1.5088599971751022e-158,7334.572993132388,7361.207764147148,-3663.286496566194,C(Seniority_level)[T.Senior-Level],0.2430555555555458,0.017039355903577268,14.264362862713512,2.151359075540431e-45,0.2096520076323759,0.2764591034787157
Step_2a,anthropic,claude-haiku-4-5-20251001,Warmth_Score,pooled,Warmth_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.11955201547178074,0.11909313014280498,260.5269942680769,1.5088599971751022e-158,7334.572993132388,7361.207764147148,-3663.286496566194,C(CV_framing)[T.Communal]:C(Seniority_level)[T.Senior-Level],-0.06458333333333603,0.024097288212941468,-2.680107934246788,0.007380799622596751,-0.1118230838376634,-0.017343582829008657
Step_2a,google,gemini-2.5-flash,Hireability_Score,pooled,Hireability_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.43799627563560073,0.43770336195021275,1495.3083365000682,0.0,15398.364190449334,15424.998961464094,-7695.182095224667,Intercept,4.945138888888847,0.024262549922399377,203.81777285179146,0.0,4.897575163261107,4.992702614516587
Step_2a,google,gemini-2.5-flash,Hireability_Score,pooled,Hireability_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.43799627563560073,0.43770336195021275,1495.3083365000682,0.0,15398.364190449334,15424.998961464094,-7695.182095224667,C(CV_framing)[T.Communal],-0.34027777777778523,0.03431242715801198,-9.91704189886579,5.362502665404999e-23,-0.40754304363752963,-0.2730125119180408
Step_2a,google,gemini-2.5-flash,Hireability_Score,pooled,Hireability_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.43799627563560073,0.43770336195021275,1495.3083365000682,0.0,15398.364190449334,15424.998961464094,-7695.182095224667,C(Seniority_level)[T.Senior-Level],-1.3979166666666514,0.03431242715801173,-40.74082722942107,0.0,-1.4651819325263953,-1.3306514008069075
Step_2a,google,gemini-2.5-flash,Hireability_Score,pooled,Hireability_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.43799627563560073,0.43770336195021275,1495.3083365000682,0.0,15398.364190449334,15424.998961464094,-7695.182095224667,C(CV_framing)[T.Communal]:C(Seniority_level)[T.Senior-Level],-0.29166666666664753,0.04852509984479997,-6.01063506514151,1.961361959701231e-09,-0.386794117922131,-0.1965392154111641
Step_2a,google,gemini-2.5-flash,Competence_Score,pooled,Competence_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.2663505008169351,0.26596812616482446,696.5694492212948,0.0,8862.785205912787,8889.419976927547,-4427.392602956394,Intercept,3.872222222222216,0.013757848227455747,281.45551238853216,0.0,3.8452516638756395,3.8991927805687925
Step_2a,google,gemini-2.5-flash,Competence_Score,pooled,Competence_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.2663505008169351,0.26596812616482446,696.5694492212948,0.0,8862.785205912787,8889.419976927547,-4427.392602956394,C(CV_framing)[T.Communal],-0.22777777777778607,0.019456535552338842,-11.707005965427655,2.6507262768175984e-31,-0.2659199071762902,-0.18963564837928193
Step_2a,google,gemini-2.5-flash,Competence_Score,pooled,Competence_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.2663505008169351,0.26596812616482446,696.5694492212948,0.0,8862.785205912787,8889.419976927547,-4427.392602956394,C(Seniority_level)[T.Senior-Level],-0.4798611111111116,0.0194565355523387,-24.663235128385008,9.313657937890851e-128,-0.5180032405096155,-0.44171898171260776
Step_2a,google,gemini-2.5-flash,Competence_Score,pooled,Competence_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.2663505008169351,0.26596812616482446,696.5694492212948,0.0,8862.785205912787,8889.419976927547,-4427.392602956394,C(CV_framing)[T.Communal]:C(Seniority_level)[T.Senior-Level],-0.13958333333332898,0.027515696454912177,-5.072862086629473,4.04164334761824e-07,-0.19352445002648366,-0.0856422166401743
Step_2a,google,gemini-2.5-flash,Fit_Score,pooled,Fit_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.45822405251587395,0.4579416814522096,1622.7726969235434,0.0,17242.05779447121,17268.69256548597,-8617.028897235605,Intercept,5.01805555555551,0.028473586089791423,176.23546046258724,0.0,4.962236614811678,5.073874496299343
Step_2a,google,gemini-2.5-flash,Fit_Score,pooled,Fit_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.45822405251587395,0.4579416814522096,1622.7726969235434,0.0,17242.05779447121,17268.69256548597,-8617.028897235605,C(CV_framing)[T.Communal],-0.3819444444444522,0.04026773161758151,-9.485124418522979,3.4549351817932345e-21,-0.4608843474816814,-0.303004541407223
Step_2a,google,gemini-2.5-flash,Fit_Score,pooled,Fit_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.45822405251587395,0.4579416814522096,1622.7726969235434,0.0,17242.05779447121,17268.69256548597,-8617.028897235605,C(Seniority_level)[T.Senior-Level],-1.668749999999981,0.040267731617581216,-41.441370868563936,0.0,-1.7476899030372097,-1.5898100969627524
Step_2a,google,gemini-2.5-flash,Fit_Score,pooled,Fit_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.45822405251587395,0.4579416814522096,1622.7726969235434,0.0,17242.05779447121,17268.69256548597,-8617.028897235605,C(CV_framing)[T.Communal]:C(Seniority_level)[T.Senior-Level],-0.4284722222221993,0.05694717217958427,-7.524029830155603,6.128711301895733e-14,-0.5401101037098671,-0.3168343407345315
Step_2a,google,gemini-2.5-flash,Performance_Score,pooled,Performance_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.43155275514068725,0.43125648312286624,1456.6099030025648,0.0,15480.346641554397,15506.981412569157,-7736.173320777199,Intercept,5.118055555555509,0.024435830989344813,209.44880318525796,0.0,5.070152133846729,5.16595897726429
Step_2a,google,gemini-2.5-flash,Performance_Score,pooled,Performance_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.43155275514068725,0.43125648312286624,1456.6099030025648,0.0,15480.346641554397,15506.981412569157,-7736.173320777199,C(CV_framing)[T.Communal],-0.41041666666667376,0.03455748359298869,-11.876347002012105,3.7205858983495896e-32,-0.4781623353313098,-0.3426709980020377
Step_2a,google,gemini-2.5-flash,Performance_Score,pooled,Performance_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.43155275514068725,0.43125648312286624,1456.6099030025648,0.0,15480.346641554397,15506.981412569157,-7736.173320777199,C(Seniority_level)[T.Senior-Level],-1.3354166666666532,0.03455748359298844,-38.64334227558175,1.1449975088366314e-290,-1.4031623353312888,-1.2676709980020175
Step_2a,google,gemini-2.5-flash,Performance_Score,pooled,Performance_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.43155275514068725,0.43125648312286624,1456.6099030025648,0.0,15480.346641554397,15506.981412569157,-7736.173320777199,C(CV_framing)[T.Communal]:C(Seniority_level)[T.Senior-Level],-0.3298611111110931,0.04887166197869084,-6.749537416078056,1.6286556975509236e-11,-0.42566795452865647,-0.23405426769352977
Step_2a,google,gemini-2.5-flash,Leadership_Avg,pooled,Leadership_Avg ~ C(CV_framing) * C(Seniority_level),5751,3.0,5747.0,0.13687103368032505,0.13642047044751515,303.77763588633786,4.611567933720256e-183,14798.201943370697,14824.830459497553,-7395.100971685349,Intercept,2.8413110181310905,0.023125456116418277,122.86508010165723,0.0,2.795976409215644,2.886645627046537
Step_2a,google,gemini-2.5-flash,Leadership_Avg,pooled,Leadership_Avg ~ C(CV_framing) * C(Seniority_level),5751,3.0,5747.0,0.13687103368032505,0.13642047044751515,303.77763588633786,4.611567933720256e-183,14798.201943370697,14824.830459497553,-7395.100971685349,C(CV_framing)[T.Communal],-0.2676904482909333,0.032675912419403555,-8.192286870372863,3.1311657046474633e-16,-0.3317475506906273,-0.20363334589123933
Step_2a,google,gemini-2.5-flash,Leadership_Avg,pooled,Leadership_Avg ~ C(CV_framing) * C(Seniority_level),5751,3.0,5747.0,0.13687103368032505,0.13642047044751515,303.77763588633786,4.611567933720256e-183,14798.201943370697,14824.830459497553,-7395.100971685349,C(Seniority_level)[T.Senior-Level],-0.4929718937391594,0.03267591241940365,-15.086706299482618,1.815094329111791e-50,-0.5570289961388535,-0.42891479133946525
Step_2a,google,gemini-2.5-flash,Leadership_Avg,pooled,Leadership_Avg ~ C(CV_framing) * C(Seniority_level),5751,3.0,5747.0,0.13687103368032505,0.13642047044751515,303.77763588633786,4.611567933720256e-183,14798.201943370697,14824.830459497553,-7395.100971685349,C(CV_framing)[T.Communal]:C(Seniority_level)[T.Senior-Level],-0.190030191041924,0.046190608527458175,-4.114043895502261,3.942207982228437e-05,-0.2805811908845651,-0.09947919119928292
Step_2a,google,gemini-2.5-flash,Status_Score,pooled,Status_Score ~ C(CV_framing) * C(Seniority_level),5760,3.0,5756.0,0.30050698967523193,0.3001424172237076,824.2723453698478,0.0,13429.278240119396,13455.913011134156,-6710.639120059698,Intercept,3.869444444444434,0.020450481066227166,189.21043626864144,0.0,3.8293538079078626,3.909535080981005
